Accident_ID,Date,Time_of_Day,Weather,Road_Condition,Vehicle_Density,Avg_Speed,Driver_Distraction,Traffic_Signal_Status,Vehicles_Involved,Casualties,Claim_Amount,Claim_Severity
2674,2025-07-01 00:00:00,Morning,Clear,Dry,117,85,Phone,Not Working,3,7,909448,High
441,2025-03-19 00:00:00,Morning,Clear,Wet,59,96,Fatigue,Not Working,4,8,66324,High
4414,2024-10-07 00:00:00,Evening,Clear,Dry,89,61,Phone,Working,1,5,22039,Medium
2294,2023-01-01 00:00:00,Evening,Clear,Dry,109,98,None,Working,1,0,853075,Medium
597,2024-07-09 00:00:00,Evening,Clear,Dry,77,83,None,Working,2,8,115265,High
2229,2023-01-04 00:00:00,Afternoon,Haze,Dry,53,76,Other,Working,3,5,175165,Medium
645,2024-07-18 00:00:00,Morning,Rain,Dry,91,26,Phone,Working,5,8,400579,Medium
1862,2025-08-17 00:00:00,Evening,Haze,Dry,79,93,None,Working,2,0,921098,Medium
1260,2023-12-08 00:00:00,Evening,Clear,Dry,119,82,Phone,Working,5,8,363973,High
3341,2025-05-04 00:00:00,Night,Fog,Wet,96,112,None,Blinking,4,8,707197,High
3391,2023-06-26 00:00:00,Afternoon,Rain,Dry,59,90,Other,Working,4,4,433088,Medium
1436,2025-04-28 00:00:00,Morning,Rain,Dry,97,33,None,Working,1,9,903765,High
3390,2023-12-06 00:00:00,Evening,Clear,Dry,94,104,None,Working,4,5,206989,Medium
3408,2025-11-10 00:00:00,Night,Clear,Water-logged,24,70,None,Working,3,7,975700,Medium
839,2023-07-18 00:00:00,Evening,Rain,Wet,66,38,None,Working,3,0,784043,Low
2074,2023-10-15 00:00:00,Night,Clear,Damaged,73,109,Phone,Working,5,3,348722,Medium
4282,2023-11-21 00:00:00,Evening,Haze,Wet,84,82,Phone,Working,2,9,101527,High
240,2024-01-08 00:00:00,Morning,Clear,Dry,63,77,Fatigue,Working,2,0,843337,Medium
3627,2025-10-22 00:00:00,Morning,Clear,Dry,12,90,None,Working,4,1,5732,Low
3076,2023-08-07 00:00:00,Night,Clear,Wet,68,74,None,Working,1,1,419036,Medium
607,2023-12-24 00:00:00,Morning,Fog,Wet,28,24,None,Working,1,0,162318,Low
3208,2023-02-04 00:00:00,Evening,Clear,Wet,103,77,None,Working,4,9,645294,Medium
3551,2025-12-24 00:00:00,Night,Haze,Dry,118,117,None,Not Working,2,7,959566,High
29,2023-11-19 00:00:00,Evening,Rain,Wet,36,48,None,Working,2,6,831828,Medium
4691,2023-09-07 00:00:00,Afternoon,Haze,Wet,113,86,None,Not Working,2,1,900521,Medium
2620,2023-05-28 00:00:00,Afternoon,Clear,Wet,74,108,None,Not Working,2,3,333030,Medium
2462,2023-03-05 00:00:00,Night,Clear,Wet,47,74,Phone,Working,1,3,370951,Medium
3075,2024-04-26 00:00:00,Evening,Fog,Damaged,107,69,Phone,Not Working,2,1,868466,Medium
3409,2024-02-27 00:00:00,Morning,Clear,Dry,112,35,None,Not Working,3,3,5545,Medium
4292,2024-09-14 00:00:00,Morning,Clear,Dry,55,34,Other,Working,4,5,869806,Low
3177,2024-02-03 00:00:00,Evening,Clear,Wet,24,96,None,Working,1,3,368049,Low
2467,2024-09-27 00:00:00,Afternoon,Fog,Dry,41,96,None,Working,3,6,23476,Medium
2386,2025-04-28 00:00:00,Evening,Clear,Dry,46,85,Other,Working,2,9,370611,High
1419,2023-04-28 00:00:00,Afternoon,Rain,Wet,54,75,None,Blinking,4,8,47094,High
1913,2024-04-05 00:00:00,Night,Clear,Dry,66,62,Phone,Working,5,5,552423,Medium
780,2023-09-03 00:00:00,Evening,Clear,Dry,83,113,Phone,Working,1,6,362974,Medium
400,2023-02-04 00:00:00,Evening,Fog,Dry,113,32,Fatigue,Working,1,5,254483,Medium
1424,2025-06-30 00:00:00,Morning,Clear,Dry,42,103,None,Working,5,6,204325,Medium
329,2023-09-04 00:00:00,Afternoon,Clear,Dry,10,108,None,Working,2,1,859421,Medium
4718,2024-08-24 00:00:00,Night,Clear,Water-logged,45,90,Phone,Working,4,0,98965,Low
2533,2023-02-05 00:00:00,Afternoon,Clear,Dry,107,85,None,Working,2,9,353831,Medium
663,2024-10-27 00:00:00,Evening,Fog,Water-logged,37,24,None,Working,5,6,622424,Low
777,2024-12-14 00:00:00,Morning,Rain,Dry,68,86,Phone,Working,4,8,378980,High
3453,2024-10-16 00:00:00,Evening,Rain,Water-logged,16,112,None,Working,5,1,278639,Medium
817,2025-07-03 00:00:00,Evening,Clear,Water-logged,46,21,None,Working,4,2,181509,Low
1363,2023-09-19 00:00:00,Evening,Clear,Wet,38,48,Phone,Working,5,2,657064,Low
4230,2025-01-14 00:00:00,Morning,Rain,Dry,79,101,Fatigue,Working,4,8,628910,High
1438,2024-08-12 00:00:00,Evening,Clear,Water-logged,69,66,Fatigue,Working,4,3,746205,Medium
6,2024-09-20 00:00:00,Morning,Clear,Water-logged,109,91,Phone,Working,4,7,373315,High
4160,2023-01-11 00:00:00,Evening,Clear,Dry,92,75,Phone,Working,5,9,390723,Medium
48,2025-04-21 00:00:00,Evening,Clear,Dry,103,105,None,Working,3,1,596131,Medium
3966,2023-11-16 00:00:00,Evening,Rain,Wet,113,72,Other,Working,2,3,370933,Medium
38,2025-10-11 00:00:00,Morning,Haze,Dry,40,94,Phone,Working,2,6,696588,Medium
2363,2025-08-13 00:00:00,Afternoon,Clear,Wet,58,72,None,Working,3,9,410564,Medium
757,2025-04-02 00:00:00,Evening,Rain,Dry,90,97,Other,Working,1,4,804169,High
28,2024-10-29 00:00:00,Evening,Clear,Water-logged,33,41,Phone,Working,2,0,24267,Low
4056,2025-01-28 00:00:00,Morning,Haze,Wet,10,65,None,Blinking,2,8,859595,Medium
2830,2025-04-28 00:00:00,Morning,Clear,Dry,53,46,Phone,Working,4,4,743343,Medium
1132,2023-02-13 00:00:00,Afternoon,Rain,Dry,85,36,Fatigue,Working,3,1,315063,Medium
1456,2024-08-05 00:00:00,Night,Clear,Dry,94,73,Fatigue,Working,2,0,671224,Medium
2221,2023-12-22 00:00:00,Evening,Haze,Dry,14,103,Phone,Working,4,3,626079,Medium
4130,2024-03-28 00:00:00,Morning,Haze,Dry,37,74,Phone,Working,2,8,816212,Medium
4772,2023-03-06 00:00:00,Afternoon,Clear,Water-logged,55,105,Phone,Blinking,4,5,480022,Medium
3747,2025-11-20 00:00:00,Evening,Clear,Damaged,110,88,Phone,Working,2,4,870148,Medium
3203,2025-05-31 00:00:00,Morning,Haze,Dry,23,86,None,Working,4,2,87728,Medium
1896,2023-05-30 00:00:00,Evening,Fog,Dry,38,39,None,Working,1,4,136806,Medium
337,2024-12-04 00:00:00,Night,Clear,Dry,98,55,Phone,Not Working,5,0,682968,Low
307,2025-10-24 00:00:00,Evening,Clear,Water-logged,89,114,Phone,Working,4,8,906112,High
3397,2024-03-17 00:00:00,Night,Rain,Dry,43,103,Fatigue,Not Working,1,9,931610,High
1848,2023-08-12 00:00:00,Morning,Clear,Wet,101,55,None,Not Working,2,6,592503,Medium
3590,2024-07-17 00:00:00,Morning,Rain,Dry,63,97,Phone,Not Working,3,1,21625,Medium
914,2023-12-25 00:00:00,Afternoon,Clear,Water-logged,24,28,Phone,Working,5,5,12792,Low
2132,2023-03-13 00:00:00,Morning,Clear,Dry,86,113,None,Not Working,5,6,287875,Medium
906,2023-04-01 00:00:00,Night,Rain,Dry,91,60,Phone,Working,2,0,917855,Medium
1780,2023-03-10 00:00:00,Night,Clear,Wet,48,23,Phone,Working,3,0,237979,Low
1722,2024-06-22 00:00:00,Morning,Clear,Water-logged,31,53,None,Working,2,6,230572,Medium
3838,2024-04-22 00:00:00,Morning,Rain,Wet,59,109,None,Blinking,4,6,402453,High
3598,2023-07-19 00:00:00,Evening,Clear,Dry,108,91,Phone,Working,5,7,342876,Medium
3803,2025-12-06 00:00:00,Night,Clear,Damaged,67,28,None,Working,4,8,53164,Medium
2335,2023-12-23 00:00:00,Morning,Clear,Dry,90,61,Fatigue,Not Working,4,5,58202,Medium
4173,2025-03-28 00:00:00,Afternoon,Clear,Wet,72,32,Phone,Working,2,4,889189,Medium
4971,2023-11-07 00:00:00,Afternoon,Clear,Damaged,56,98,None,Blinking,5,5,265310,Medium
1981,2023-10-01 00:00:00,Morning,Clear,Dry,52,101,None,Not Working,1,5,828285,Medium
2819,2025-12-08 00:00:00,Morning,Haze,Dry,85,59,None,Not Working,3,5,474946,Medium
2436,2023-06-09 00:00:00,Afternoon,Fog,Damaged,93,90,None,Blinking,2,8,645278,High
3774,2024-01-02 00:00:00,Evening,Clear,Wet,57,114,Phone,Not Working,3,1,240579,Medium
2326,2025-07-29 00:00:00,Night,Clear,Wet,116,97,Fatigue,Working,1,9,328405,High
426,2025-01-23 00:00:00,Evening,Rain,Wet,25,32,None,Not Working,1,3,201274,Low
127,2025-07-18 00:00:00,Night,Clear,Dry,77,119,Fatigue,Blinking,2,6,538067,High
2727,2024-10-30 00:00:00,Morning,Clear,Wet,55,109,None,Working,2,8,668415,Medium
719,2023-11-22 00:00:00,Morning,Clear,Dry,103,75,None,Working,1,5,404533,Medium
2718,2023-05-05 00:00:00,Night,Haze,Wet,113,75,None,Working,2,6,756184,Medium
2289,2025-09-24 00:00:00,Afternoon,Haze,Dry,60,100,None,Working,1,4,719841,Medium
2471,2025-12-05 00:00:00,Morning,Fog,Wet,15,56,None,Not Working,3,9,636762,Medium
3969,2023-10-26 00:00:00,Evening,Rain,Wet,11,22,None,Working,1,9,316533,Medium
718,2025-11-19 00:00:00,Night,Clear,Dry,39,46,None,Not Working,4,1,810110,Low
3977,2024-05-08 00:00:00,Afternoon,Clear,Dry,78,42,Fatigue,Working,3,4,592508,Medium
412,2024-01-06 00:00:00,Night,Clear,Wet,60,49,None,Blinking,5,7,491845,Medium
110,2023-12-23 00:00:00,Morning,Haze,Dry,111,101,Phone,Working,3,4,498173,High
2510,2024-08-19 00:00:00,Night,Haze,Water-logged,37,40,None,Working,3,5,256976,Medium
4808,2023-10-24 00:00:00,Night,Rain,Wet,15,60,Other,Working,2,0,504215,Low
2286,2025-01-04 00:00:00,Afternoon,Clear,Wet,97,110,Phone,Not Working,1,5,838222,Medium
4881,2025-12-31 00:00:00,Morning,Clear,Wet,83,34,None,Working,5,0,524558,Low
3942,2023-06-10 00:00:00,Night,Clear,Dry,55,119,None,Working,3,6,242296,Medium
1997,2025-11-27 00:00:00,Night,Rain,Water-logged,88,43,None,Not Working,5,1,983928,Medium
2251,2023-11-01 00:00:00,Morning,Fog,Wet,41,104,None,Working,4,4,542089,Medium
4898,2024-05-09 00:00:00,Afternoon,Rain,Dry,69,91,None,Not Working,5,8,846319,High
2822,2025-05-16 00:00:00,Morning,Clear,Dry,63,23,None,Blinking,1,1,974203,Low
4169,2024-02-22 00:00:00,Afternoon,Clear,Dry,41,103,Other,Blinking,4,2,340994,Medium
4602,2024-05-15 00:00:00,Evening,Rain,Dry,92,20,None,Working,4,7,920452,Medium
794,2023-02-18 00:00:00,Evening,Haze,Dry,82,47,Phone,Not Working,5,7,822169,Medium
122,2024-02-02 00:00:00,Night,Haze,Dry,82,21,None,Working,2,4,514517,Medium
4436,2024-03-16 00:00:00,Afternoon,Clear,Dry,75,107,Phone,Not Working,2,4,477379,Medium
1399,2024-11-17 00:00:00,Evening,Clear,Dry,26,71,Phone,Working,4,0,346936,Low
320,2024-05-13 00:00:00,Afternoon,Rain,Dry,117,63,None,Working,1,5,520806,Medium
4049,2025-08-27 00:00:00,Night,Haze,Water-logged,65,79,Other,Not Working,5,4,626845,Medium
3952,2023-03-26 00:00:00,Night,Fog,Wet,15,31,Phone,Working,1,6,987344,Medium
4442,2023-09-01 00:00:00,Night,Clear,Dry,30,44,Fatigue,Working,4,7,796340,Medium
2292,2024-11-25 00:00:00,Afternoon,Clear,Dry,35,116,None,Working,2,3,695796,Medium
4218,2023-08-28 00:00:00,Afternoon,Haze,Dry,28,40,Phone,Working,4,5,243152,Medium
3268,2025-05-25 00:00:00,Evening,Clear,Wet,21,64,Other,Working,5,0,408730,Low
2855,2025-09-17 00:00:00,Morning,Clear,Dry,68,47,None,Not Working,3,4,74120,Medium
3635,2024-09-30 00:00:00,Morning,Clear,Wet,91,38,None,Not Working,4,8,662814,Medium
3917,2023-08-21 00:00:00,Evening,Clear,Wet,88,35,None,Working,3,7,447628,Medium
4897,2023-01-28 00:00:00,Morning,Rain,Dry,106,51,None,Working,5,6,720815,Medium
1740,2025-01-17 00:00:00,Afternoon,Haze,Dry,76,24,Fatigue,Working,1,3,817222,Medium
1014,2023-11-04 00:00:00,Morning,Clear,Dry,79,114,Fatigue,Working,4,3,73176,Medium
2484,2024-05-07 00:00:00,Morning,Clear,Dry,10,68,Phone,Not Working,4,1,337867,Low
4813,2025-10-09 00:00:00,Morning,Clear,Dry,55,28,Phone,Blinking,3,3,69567,Medium
3811,2023-08-09 00:00:00,Evening,Clear,Wet,98,119,Fatigue,Working,4,1,239053,Medium
3567,2024-12-18 00:00:00,Evening,Haze,Dry,98,101,Phone,Not Working,2,2,738354,High
1238,2024-05-28 00:00:00,Afternoon,Rain,Water-logged,61,32,None,Working,4,3,849564,Medium
3820,2025-07-13 00:00:00,Afternoon,Clear,Dry,95,82,None,Working,2,0,580534,Medium
851,2023-08-05 00:00:00,Morning,Clear,Dry,22,39,Phone,Working,4,4,445851,Low
24,2025-12-25 00:00:00,Afternoon,Rain,Dry,79,98,Other,Working,3,1,536180,Medium
4138,2023-11-03 00:00:00,Afternoon,Clear,Dry,90,113,None,Blinking,1,9,818976,High
1646,2024-09-16 00:00:00,Evening,Clear,Dry,51,98,Fatigue,Not Working,5,7,13828,Medium
4740,2025-09-16 00:00:00,Evening,Rain,Dry,84,74,Phone,Working,3,6,453069,Medium
2319,2025-11-30 00:00:00,Afternoon,Clear,Dry,77,68,Fatigue,Not Working,1,7,816800,Medium
2364,2023-03-29 00:00:00,Afternoon,Fog,Dry,104,119,None,Working,1,0,854767,High
1651,2023-07-03 00:00:00,Morning,Clear,Dry,111,85,Other,Working,2,2,638160,Medium
2102,2025-06-14 00:00:00,Evening,Clear,Dry,60,99,None,Working,5,1,177661,Medium
2216,2025-03-23 00:00:00,Afternoon,Rain,Dry,22,26,None,Working,2,5,120857,Low
3594,2023-06-11 00:00:00,Evening,Haze,Water-logged,16,66,Fatigue,Working,2,1,635620,Medium
179,2024-02-07 00:00:00,Night,Clear,Wet,88,115,Other,Not Working,2,9,543752,High
4367,2023-11-04 00:00:00,Morning,Clear,Damaged,14,57,None,Working,3,4,279311,Low
294,2025-08-19 00:00:00,Afternoon,Clear,Wet,77,117,Phone,Working,4,1,268002,Medium
4968,2025-11-27 00:00:00,Evening,Clear,Dry,31,36,Other,Working,1,1,149931,Low
1788,2025-03-15 00:00:00,Evening,Fog,Dry,98,66,Fatigue,Working,1,2,496423,Medium
1136,2023-05-18 00:00:00,Morning,Clear,Dry,14,74,Other,Working,1,3,712751,Low
4980,2023-11-20 00:00:00,Morning,Rain,Wet,61,78,None,Blinking,4,7,178718,Medium
4241,2024-02-19 00:00:00,Evening,Clear,Wet,21,77,None,Working,2,3,354503,Low
3731,2025-08-15 00:00:00,Morning,Clear,Dry,29,26,Fatigue,Working,1,6,633258,Medium
4449,2023-06-14 00:00:00,Afternoon,Clear,Dry,89,96,Fatigue,Working,3,1,754204,Medium
1739,2024-06-13 00:00:00,Afternoon,Clear,Wet,10,63,None,Working,3,7,61316,Low
2361,2023-04-19 00:00:00,Morning,Rain,Wet,39,77,None,Blinking,3,4,586571,Medium
4949,2023-03-04 00:00:00,Night,Clear,Dry,13,59,None,Blinking,3,7,62040,Medium
221,2024-03-15 00:00:00,Evening,Clear,Wet,61,111,Other,Working,5,4,508607,Medium
4332,2024-12-22 00:00:00,Morning,Rain,Dry,96,23,None,Working,2,3,562226,Medium
2566,2025-01-09 00:00:00,Afternoon,Fog,Wet,77,46,Phone,Not Working,1,1,666961,Medium
882,2024-05-01 00:00:00,Evening,Rain,Dry,82,24,None,Not Working,2,7,945046,Medium
3137,2024-10-03 00:00:00,Evening,Clear,Water-logged,69,33,None,Working,2,5,601306,Medium
2476,2023-07-23 00:00:00,Night,Clear,Dry,40,62,Fatigue,Not Working,1,0,781420,Low
2799,2025-02-16 00:00:00,Night,Clear,Wet,106,34,None,Working,2,8,632712,Medium
4036,2025-01-07 00:00:00,Night,Rain,Wet,15,93,Phone,Working,1,6,715376,Medium
1234,2025-04-12 00:00:00,Morning,Clear,Wet,95,51,None,Working,4,3,577843,Medium
4573,2024-11-16 00:00:00,Morning,Clear,Dry,104,36,Other,Working,4,3,664785,Medium
4786,2024-02-23 00:00:00,Afternoon,Rain,Wet,62,61,Phone,Working,1,3,654153,Medium
1239,2023-04-13 00:00:00,Night,Fog,Dry,82,105,None,Not Working,3,9,682242,High
101,2023-10-19 00:00:00,Morning,Clear,Damaged,116,57,Phone,Not Working,5,5,100615,Medium
4198,2023-10-28 00:00:00,Afternoon,Haze,Wet,41,64,Phone,Not Working,4,3,271187,Medium
2581,2023-03-04 00:00:00,Morning,Rain,Wet,19,71,None,Not Working,2,8,534368,Medium
1543,2025-09-22 00:00:00,Evening,Haze,Wet,23,107,None,Not Working,2,1,457113,Medium
4857,2023-08-12 00:00:00,Morning,Clear,Dry,113,79,None,Working,2,9,774527,Medium
1364,2025-07-11 00:00:00,Evening,Clear,Dry,59,70,Phone,Not Working,2,5,274104,Medium
971,2025-10-02 00:00:00,Evening,Rain,Dry,64,36,None,Working,1,8,72438,Medium
2164,2023-04-05 00:00:00,Night,Rain,Dry,46,38,Phone,Working,4,9,887064,Medium
4120,2024-10-16 00:00:00,Evening,Fog,Dry,27,98,None,Not Working,1,2,212805,Medium
3210,2024-10-21 00:00:00,Evening,Clear,Water-logged,81,65,Phone,Working,4,7,108988,Medium
4928,2025-09-23 00:00:00,Morning,Haze,Dry,47,64,None,Working,2,8,379785,Medium
3444,2024-08-14 00:00:00,Night,Clear,Wet,67,42,None,Working,2,8,668412,Medium
1079,2023-11-27 00:00:00,Morning,Rain,Dry,83,112,None,Working,4,3,572703,Medium
3152,2023-08-03 00:00:00,Morning,Fog,Dry,114,54,Other,Working,1,6,140191,High
3658,2023-05-15 00:00:00,Evening,Clear,Dry,107,79,Phone,Not Working,3,7,50699,Medium
449,2024-11-09 00:00:00,Afternoon,Clear,Dry,93,25,None,Working,1,2,722943,Low
2312,2023-04-18 00:00:00,Night,Clear,Wet,10,56,None,Working,2,6,259507,Low
4824,2025-05-06 00:00:00,Afternoon,Clear,Dry,26,33,None,Working,1,9,800557,Medium
2188,2024-06-14 00:00:00,Evening,Clear,Wet,49,46,Other,Working,5,1,117109,Low
4577,2023-01-09 00:00:00,Afternoon,Rain,Damaged,105,56,None,Working,5,7,210134,Medium
2460,2025-11-02 00:00:00,Afternoon,Clear,Dry,59,70,Other,Not Working,4,0,740750,Medium
2895,2023-06-21 00:00:00,Morning,Clear,Dry,68,74,None,Working,3,8,296754,Medium
4747,2023-09-04 00:00:00,Morning,Rain,Dry,76,22,Fatigue,Working,5,0,871611,Medium
1563,2025-08-26 00:00:00,Evening,Clear,Water-logged,107,51,None,Working,4,4,742786,Medium
1883,2023-12-24 00:00:00,Evening,Clear,Dry,45,68,Fatigue,Not Working,3,7,604993,Medium
4273,2023-12-13 00:00:00,Morning,Rain,Dry,83,79,None,Working,4,1,292951,Medium
3913,2024-02-04 00:00:00,Morning,Fog,Dry,105,103,Fatigue,Working,5,2,876353,Medium
4661,2023-12-17 00:00:00,Evening,Rain,Wet,84,40,Other,Working,5,2,363884,Medium
1970,2024-07-02 00:00:00,Morning,Clear,Wet,107,113,Phone,Working,4,4,716859,Medium
3505,2023-10-22 00:00:00,Night,Clear,Dry,13,103,None,Working,4,2,993867,Low
3013,2024-09-14 00:00:00,Afternoon,Rain,Wet,90,43,Phone,Working,1,9,428305,High
1984,2024-04-08 00:00:00,Afternoon,Fog,Dry,112,92,Phone,Working,5,7,398168,High
952,2023-09-17 00:00:00,Evening,Clear,Wet,89,81,None,Working,4,8,54973,Medium
401,2025-12-25 00:00:00,Morning,Clear,Dry,93,92,Phone,Working,2,6,434485,Medium
969,2024-10-25 00:00:00,Evening,Haze,Wet,77,87,None,Working,4,6,740626,Medium
3587,2025-12-01 00:00:00,Afternoon,Fog,Water-logged,34,48,None,Not Working,5,5,763177,Low
1178,2025-03-07 00:00:00,Morning,Clear,Damaged,33,97,Fatigue,Working,2,4,911603,Medium
57,2025-09-04 00:00:00,Morning,Clear,Dry,20,59,None,Working,3,1,247208,Low
2949,2025-05-30 00:00:00,Afternoon,Haze,Water-logged,74,48,Other,Working,2,5,264207,Medium
4161,2024-01-03 00:00:00,Evening,Haze,Dry,113,29,None,Working,4,7,771482,Medium
4326,2025-04-22 00:00:00,Night,Haze,Water-logged,49,47,None,Working,1,8,689711,Medium
792,2023-02-14 00:00:00,Evening,Rain,Dry,48,35,None,Working,3,2,827642,Low
2262,2025-03-24 00:00:00,Evening,Clear,Dry,103,49,None,Working,2,1,68275,Low
4425,2024-09-05 00:00:00,Afternoon,Haze,Dry,14,103,Phone,Working,2,0,34105,Medium
3827,2024-04-06 00:00:00,Afternoon,Rain,Dry,105,104,None,Working,2,6,427564,High
4692,2023-06-16 00:00:00,Afternoon,Clear,Dry,21,110,None,Working,5,8,798383,Medium
4742,2025-05-24 00:00:00,Morning,Clear,Dry,53,83,Other,Working,1,8,701826,Medium
1940,2025-07-27 00:00:00,Morning,Clear,Dry,64,22,None,Working,1,1,997961,Low
3564,2023-03-20 00:00:00,Afternoon,Fog,Dry,114,41,None,Not Working,2,9,346824,High
1279,2024-12-22 00:00:00,Morning,Fog,Wet,19,82,None,Working,4,2,985903,Medium
4614,2024-05-13 00:00:00,Morning,Clear,Wet,42,103,None,Working,3,7,361762,Medium
4046,2024-10-02 00:00:00,Afternoon,Clear,Dry,25,79,Fatigue,Not Working,4,4,117844,Low
3149,2025-07-28 00:00:00,Evening,Clear,Wet,110,72,Phone,Blinking,3,0,460181,Medium
3544,2024-05-31 00:00:00,Afternoon,Rain,Water-logged,80,54,None,Working,5,1,431114,Medium
2317,2025-02-04 00:00:00,Afternoon,Clear,Dry,72,78,Fatigue,Working,2,8,288777,High
4240,2023-10-01 00:00:00,Afternoon,Rain,Dry,27,119,Phone,Working,4,1,196282,Medium
3769,2023-11-26 00:00:00,Morning,Clear,Wet,64,56,None,Blinking,3,5,143050,Low
4731,2025-01-26 00:00:00,Morning,Clear,Damaged,48,108,None,Not Working,3,6,996054,Medium
4181,2024-03-24 00:00:00,Afternoon,Clear,Dry,35,55,Fatigue,Not Working,2,3,883010,Low
1495,2024-02-20 00:00:00,Evening,Haze,Dry,33,75,Other,Working,5,4,810595,Medium
4088,2024-06-29 00:00:00,Evening,Haze,Dry,57,21,Phone,Working,3,4,714294,Medium
999,2023-06-28 00:00:00,Night,Clear,Dry,108,110,None,Working,4,6,53205,High
524,2025-02-24 00:00:00,Night,Clear,Dry,25,96,Fatigue,Working,3,6,745939,Medium
1418,2024-02-07 00:00:00,Morning,Haze,Dry,27,110,Phone,Working,1,9,220109,High
1120,2023-02-11 00:00:00,Morning,Rain,Dry,69,80,Fatigue,Working,1,2,243401,Medium
3115,2023-04-17 00:00:00,Morning,Clear,Dry,83,75,Other,Working,2,5,74344,Medium
2854,2023-03-21 00:00:00,Night,Clear,Dry,90,41,Phone,Not Working,2,4,994348,Medium
4481,2023-07-26 00:00:00,Morning,Clear,Dry,10,77,None,Working,1,9,824222,Medium
4333,2023-12-25 00:00:00,Afternoon,Clear,Dry,69,20,Phone,Working,3,6,370467,Medium
1285,2025-09-10 00:00:00,Afternoon,Clear,Water-logged,59,50,Phone,Not Working,1,1,32083,Low
960,2023-11-21 00:00:00,Evening,Fog,Water-logged,88,47,Fatigue,Working,5,4,662897,Medium
3574,2024-08-01 00:00:00,Night,Clear,Dry,49,52,None,Working,3,5,581722,Medium
264,2023-04-01 00:00:00,Evening,Clear,Water-logged,46,112,Phone,Working,1,1,764064,Medium
4421,2025-05-03 00:00:00,Morning,Haze,Damaged,22,78,Fatigue,Working,2,6,566071,Medium
3861,2025-09-05 00:00:00,Night,Clear,Dry,72,87,None,Not Working,2,6,289822,Medium
3753,2023-10-01 00:00:00,Afternoon,Clear,Dry,39,83,Phone,Working,4,7,146720,Medium
4527,2024-04-09 00:00:00,Evening,Fog,Dry,67,89,None,Working,1,8,923351,Medium
1635,2024-03-10 00:00:00,Night,Rain,Dry,62,69,None,Working,2,5,329270,Medium
920,2023-07-04 00:00:00,Morning,Rain,Dry,117,57,Phone,Not Working,4,9,749743,High
2716,2023-03-16 00:00:00,Afternoon,Haze,Dry,97,91,Fatigue,Working,1,3,432264,High
857,2025-09-01 00:00:00,Morning,Clear,Wet,71,20,Phone,Working,1,4,837135,Medium
708,2024-09-01 00:00:00,Night,Clear,Dry,35,85,Phone,Not Working,4,1,521758,Medium
2347,2024-12-05 00:00:00,Evening,Clear,Dry,90,27,Other,Working,2,3,361612,Low
863,2024-08-04 00:00:00,Evening,Clear,Dry,118,90,Phone,Working,5,2,656138,Medium
2954,2025-11-05 00:00:00,Afternoon,Clear,Dry,114,21,Phone,Working,3,0,644759,Low
170,2024-04-18 00:00:00,Evening,Rain,Dry,24,94,Phone,Not Working,1,9,307024,High
3333,2024-02-19 00:00:00,Morning,Fog,Dry,91,30,None,Working,2,1,696327,Low
4108,2024-07-15 00:00:00,Morning,Fog,Dry,43,55,None,Working,4,1,667432,Low
852,2025-11-16 00:00:00,Evening,Haze,Dry,18,72,Phone,Working,5,9,126106,High
682,2025-07-03 00:00:00,Afternoon,Clear,Damaged,49,118,Phone,Working,2,6,185220,Medium
1320,2023-07-31 00:00:00,Morning,Clear,Water-logged,45,119,Phone,Working,4,6,435268,Medium
3351,2024-12-23 00:00:00,Morning,Fog,Water-logged,97,73,None,Not Working,1,1,32780,Medium
2937,2023-01-29 00:00:00,Evening,Clear,Dry,115,74,Phone,Blinking,3,7,63594,High
758,2024-05-28 00:00:00,Evening,Clear,Wet,25,76,Phone,Not Working,2,9,900091,Medium
962,2023-08-19 00:00:00,Evening,Haze,Dry,83,99,Other,Not Working,1,0,537595,Medium
4761,2023-08-11 00:00:00,Afternoon,Haze,Dry,37,60,Fatigue,Working,5,6,611828,Medium
3028,2023-06-24 00:00:00,Evening,Clear,Dry,77,27,None,Not Working,5,6,136102,Medium
